text,start,stop
"&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;
&lt;p&gt;",00:10:50.920,00:10:55.110
"Nach zahlreichen Corona-Infektionen in Schlachthöfen
steht die Fleischindustrie in der Kritik.",00:10:55.110,00:11:03.790
"Das Bundeskabinett berät heute über mögliche
schärfere Regeln. Mehr Nachrichten und Hintergründe",00:11:03.790,00:11:11.620
"im Live-Ticker.
&lt;a title=""Zum Artikel: Coronavirus-Ticker:",00:11:11.620,00:11:15.530
"Die Lage im Norden"" href=""/nachrichten/info/Coronavirus-Ticker-Die-Lage-im-Norden,coronaliveticker274.html""
class=""cta "" &gt;mehr&lt;/a&gt;",00:11:15.530,00:11:20.100
"&lt;/p&gt;
&lt;/div&gt;",00:11:20.100,00:11:21.410
"&lt;ul class=""tit""&gt;
&lt;li&gt;",00:11:21.410,00:11:23.360
"&lt;h3&gt;
&lt;a href=""/nachrichten/info/Streitgespraech-CDU-Gruene-Wende-in-der-Agrarwirtschaft,audio685122.html""",00:11:23.360,00:11:25.320
"title=""Zum Audiobeitrag: Streitgespräch CDU/Grüne:
Wende in der Agrarwirtschaft?"" &gt;",00:11:25.320,00:11:30.540
"&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;
Streitgespräch CDU/Grüne: Wende in der Agrarwirtschaft?&amp;nbsp;&lt;/a&gt;",00:11:30.540,00:11:36.410
"&lt;/h3&gt;
&lt;/li&gt;",00:11:36.410,00:11:37.720
"&lt;li&gt;
&lt;h3&gt;",00:11:37.720,00:11:39.020
"&lt;a href=""/nachrichten/info/Corona-Zeitplan-der-Lockerungen-fuer-Norden,zeitplanlockerungen100.html""
title=""Zum Artikel: Lockerungen: Der Zeitplan",00:11:39.020,00:11:43.590
"für den Norden"" &gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:11:43.590,00:11:45.020
"Lockerungen: Der Zeitplan für den Norden&amp;nbsp;&lt;/a&gt;
&lt;/h3&gt;",00:11:45.020,00:11:47.320
"&lt;/li&gt;
&lt;li&gt;",00:11:47.320,00:11:48.600
"&lt;h3&gt;
&lt;a href=""/nachrichten/info/Corona-Regeln-Grosse-Unterschiede-im-Norden,lockerungen104.html""",00:11:48.600,00:11:50.520
"title=""Zum Artikel: Die Corona-Regeln für
Norddeutschland im Überblick"" &gt;",00:11:50.520,00:11:54.760
"&lt;span class=""icon icon_text""&gt;&lt;/span&gt;
Die Corona-Regeln für Norddeutschland im",00:11:54.760,00:11:59.000
"Überblick&amp;nbsp;&lt;/a&gt;
&lt;/h3&gt;",00:11:59.000,00:12:00.060
"&lt;/li&gt;
&lt;/ul&gt;",00:12:00.060,00:12:01.130
"&lt;/div&gt;
&lt;/div&gt;",00:12:01.130,00:12:02.190
"&lt;/div&gt;
&lt;/div&gt;",00:12:02.190,00:12:03.250
"&lt;/section&gt;&lt;/div&gt;
&lt;div class=""pagepadding""&gt;",00:12:03.250,00:12:04.840
"&lt;div class=""container w100""&gt;
&lt;section class=""w100"" &gt;",00:12:04.840,00:12:07.500
"&lt;div class=""module w50 std"" data-color=col7&gt;
&lt;div class=""modulepadding""&gt;",00:12:07.500,00:12:11.210
"&lt;div class=""teaser"" data-sophora=""hotel820""
&gt;",00:12:11.210,00:12:12.810
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:12:12.810,00:12:15.460
"&lt;noscript data-basename=""/fernsehen/sendungen/hanseblick/ruegen464_v-einspaltig.jpg""
data-alt=""Blick über den menschenleeren Strand",00:12:15.460,00:12:19.180
"von Binz. &amp;copy; NDR Foto: Franziska Husmann""
data-title=""Blick über den menschenleeren",00:12:19.180,00:12:24.640
"Strand von Binz."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/fernsehen/sendungen/hanseblick/ruegen464_v-einspaltig.jpg""",00:12:24.640,00:12:28.730
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Blick über den menschenleeren Strand",00:12:28.730,00:12:31.760
"von Binz. &amp;copy; NDR Foto: Franziska Husmann""
title=""Blick über den menschenleeren Strand",00:12:31.760,00:12:37.600
"von Binz."" class=""img resize"" /&gt;
&lt;/noscript&gt;",00:12:37.600,00:12:40.030
"&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:12:40.030,00:12:41.980
"icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;/div&gt;",00:12:41.980,00:12:42.980
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:12:42.980,00:12:44.410
"&lt;a href=""/nachrichten/mecklenburg-vorpommern/Hoteliers-MV-Offener-Brief-gegen-Obergrenze,hotel820.html""
title=""Zum Artikel: Hoteliers MV: Offener",00:12:44.410,00:12:47.810
"Brief gegen Obergrenze"" &gt;
Hoteliers MV: Offener Brief gegen Obergrenze",00:12:47.810,00:12:52.190
"&lt;/a&gt;
&lt;/h2&gt;",00:12:52.190,00:12:53.190
"&lt;div class=""teasertext""&gt;
&lt;p&gt;",00:12:53.190,00:12:54.620
"Etwa 200 Hoteliers und Gastronomen in MV fordern
in einem Offenen Brief, die Belegungsobergrenze",00:12:54.620,00:12:58.330
"zu streichen. Bald dürfen sie Gäste aus
ganz Deutschland empfangen.",00:12:58.330,00:13:04.700
"&lt;a title=""Zum Artikel: Hoteliers MV: Offener
Brief gegen Obergrenze"" href=""/nachrichten/mecklenburg-vorpommern/Hoteliers-MV-Offener-Brief-gegen-Obergrenze,hotel820.html""",00:13:04.700,00:13:11.080
"class=""cta "" &gt;mehr&lt;/a&gt;
&lt;/p&gt;",00:13:11.080,00:13:12.990
"&lt;/div&gt;
&lt;/div&gt;",00:13:12.990,00:13:14.260
"&lt;/div&gt;
&lt;/div&gt;",00:13:14.260,00:13:15.540
"&lt;/div&gt;
&lt;div class=""module w50 std"" data-color=col4&gt;",00:13:15.540,00:13:19.360
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""uke654""",00:13:19.360,00:13:22.550
"&gt;
&lt;div class=""teaserimage""&gt;",00:13:22.550,00:13:23.820
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/schleswig-holstein/masern250_v-einspaltig.jpg""",00:13:23.820,00:13:27.010
"data-alt=""Ein Impfstoff wird in einen Oberarm
injiziert &amp;copy; picture alliance/Carsten",00:13:27.010,00:13:33.380
"Rehder/dpa Foto: Carsten Rehder"" data-title=""Ein
Impfstoff wird in einen Oberarm injiziert""",00:13:33.380,00:13:39.130
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/nachrichten/schleswig-holstein/masern250_v-einspaltig.jpg""",00:13:39.130,00:13:40.420
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Ein Impfstoff wird in einen Oberarm injiziert",00:13:40.420,00:13:43.870
"&amp;copy; picture alliance/Carsten Rehder/dpa
Foto: Carsten Rehder"" title=""Ein Impfstoff",00:13:43.870,00:13:47.740
"wird in einen Oberarm injiziert"" class=""img
resize"" /&gt;",00:13:47.740,00:13:50.760
"&lt;/noscript&gt;
&lt;/div&gt;",00:13:50.760,00:13:51.760
"&lt;div class=""textpadding""&gt;&lt;span class=""icon
icon_audio""&gt;&lt;/span&gt;&lt;/div&gt;",00:13:51.760,00:13:53.340
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:13:53.340,00:13:54.630
"&lt;h2&gt;
&lt;a href=""/nachrichten/hamburg/UKE-sucht-Freiwillige-fuer-Corona-Impfung,uke654.html""",00:13:54.630,00:13:55.920
"title=""Zum Artikel: UKE sucht Freiwillige
für Corona-Impfung"" &gt;",00:13:55.920,00:13:58.940
"UKE sucht Freiwillige für Corona-Impfung
&lt;/a&gt;",00:13:58.940,00:14:01.520
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:14:01.520,00:14:02.810
"&lt;p&gt;
Die Forscher an der Hamburger Uniklinik wollen",00:14:02.810,00:14:06.880
"noch in diesem Jahr einen Impfstoff gegen
Corona testen. Dafür werden mehr als 200",00:14:06.880,00:14:15.980
"Freiwillige ab 18 Jahren gesucht.
&lt;a title=""Zum Artikel: UKE sucht Freiwillige",00:14:15.980,00:14:23.140
"für Corona-Impfung"" href=""/nachrichten/hamburg/UKE-sucht-Freiwillige-fuer-Corona-Impfung,uke654.html""
class=""cta "" &gt;mehr&lt;/a&gt;",00:14:23.140,00:14:26.390
"&lt;/p&gt;
&lt;/div&gt;",00:14:26.390,00:14:27.690
"&lt;/div&gt;
&lt;/div&gt;",00:14:27.690,00:14:28.990
"&lt;/div&gt;
&lt;/div&gt;",00:14:28.990,00:14:30.300
"&lt;div class=""clearme""&gt;&lt;/div&gt;
&lt;div class=""module w50 std"" data-color=col3&gt;",00:14:30.300,00:14:34.850
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""corona3128""",00:14:34.850,00:14:38.100
"&gt;
&lt;div class=""teaserimage""&gt;",00:14:38.100,00:14:39.400
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/schleswig-holstein/abicorona104_v-einspaltig.jpg""",00:14:39.400,00:14:42.650
"data-alt=""Schülerinnen und -Schüler sitzen
mit Abstand in einem Prüfungsraum. &amp;copy;",00:14:42.650,00:14:55.140
"dpa-Bildfunk Foto: Frank Molter/dpa"" data-title=""Schülerinnen
und -Schüler sitzen mit Abstand in einem",00:14:55.140,00:15:01.400
"Prüfungsraum."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/nachrichten/schleswig-holstein/abicorona104_v-einspaltig.jpg""",00:15:01.400,00:15:02.760
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Schülerinnen und -Schüler sitzen mit",00:15:02.760,00:15:04.800
"Abstand in einem Prüfungsraum. &amp;copy; dpa-Bildfunk
Foto: Frank Molter/dpa"" title=""Schülerinnen",00:15:04.800,00:15:07.710
"und -Schüler sitzen mit Abstand in einem
Prüfungsraum."" class=""img resize"" /&gt;",00:15:07.710,00:15:10.790
"&lt;/noscript&gt;
&lt;/div&gt;",00:15:10.790,00:15:11.890
"&lt;div class=""textpadding""&gt;&lt;span class=""icon
icon_video""&gt;&lt;/span&gt;&lt;/div&gt;",00:15:11.890,00:15:14.090
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:15:14.090,00:15:15.730
"&lt;h2&gt;
&lt;a href=""/nachrichten/niedersachsen/Trotz-Corona-Pruefungen-fuer-9-und-10-Klassen,corona3128.html""",00:15:15.730,00:15:17.380
"title=""Zum Artikel: Trotz Corona: Prüfungen
für 9. und 10. Klassen"" &gt;",00:15:17.380,00:15:22.330
"Trotz Corona: Prüfungen für 9. und 10. Klassen
&lt;/a&gt;",00:15:22.330,00:15:26.660
"&lt;/h2&gt;
&lt;div class=""teasertext""&gt;",00:15:26.660,00:15:28.650
"&lt;p&gt;
Von heute an müssen Niedersachsens Neunt-",00:15:28.650,00:15:33.300
"und Zehntklässler ihre Abschluss-Arbeiten
schreiben - trotz Corona-Pandemie. Lehrerverbände",00:15:33.300,00:15:38.620
"und Schüler beklagen die mangelnde Vorbereitungszeit.
&lt;a title=""Zum Artikel: Trotz Corona: Prüfungen",00:15:38.620,00:15:45.540
"für 9. und 10. Klassen"" href=""/nachrichten/niedersachsen/Trotz-Corona-Pruefungen-fuer-9-und-10-Klassen,corona3128.html""
class=""cta "" &gt;mehr&lt;/a&gt;",00:15:45.540,00:15:50.380
"&lt;/p&gt;
&lt;/div&gt;",00:15:50.380,00:15:51.600
"&lt;/div&gt;
&lt;/div&gt;",00:15:51.600,00:15:52.810
"&lt;/div&gt;
&lt;/div&gt;",00:15:52.810,00:15:54.020
"&lt;div class=""module w50 std"" data-color=col9&gt;
&lt;div class=""modulepadding""&gt;",00:15:54.020,00:15:58.260
"&lt;div class=""teaser"" data-sophora=""gesundheitsamt128""
&gt;",00:15:58.260,00:16:00.070
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:16:00.070,00:16:03.100
"&lt;noscript data-basename=""/fernsehen/screenshot874882_v-einspaltig.jpg""
data-alt=""Ein Mitarbeiter des Gesundheitsamts.",00:16:03.100,00:16:06.740
""" data-title=""Ein Mitarbeiter des Gesundheitsamts.""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:16:06.740,00:16:09.760
"&lt;img src=""/fernsehen/screenshot874882_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:16:09.760,00:16:11.580
"alt=""Ein Mitarbeiter des Gesundheitsamts.
"" title=""Ein Mitarbeiter des Gesundheitsamts.""",00:16:11.580,00:16:15.850
"class=""img resize"" /&gt;
&lt;/noscript&gt;",00:16:15.850,00:16:17.400
"&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:16:17.400,00:16:19.470
"icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;/div&gt;",00:16:19.470,00:16:20.500
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:16:20.500,00:16:22.050
"&lt;a href=""/nachrichten/hamburg/Hamburgs-Gesundheitsaemter-in-Zeiten-des-Coronavirus,gesundheitsamt128.html""
title=""Zum Artikel: Hamburgs Gesundheitsämter",00:16:22.050,00:16:25.150
"in Zeiten des Coronavirus"" &gt;
Hamburgs Gesundheitsämter in Zeiten des Coronavirus",00:16:25.150,00:16:29.760
"&lt;/a&gt;
&lt;/h2&gt;",00:16:29.760,00:16:30.770
"&lt;div class=""teasertext""&gt;
&lt;p&gt;",00:16:30.770,00:16:32.279
"Die Arbeitsabläufe in Hamburgs Gesundheitsämtern
haben sich mit der Corona-Krise stark geändert.",00:16:32.279,00:16:38.320
"Es mussten neue Strukturen geschaffen und
viele zusätzliche Kräfte eingestellt werden.",00:16:38.320,00:16:44.250
"&lt;a title=""Zum Artikel: Hamburgs Gesundheitsämter
in Zeiten des Coronavirus"" href=""/nachrichten/hamburg/Hamburgs-Gesundheitsaemter-in-Zeiten-des-Coronavirus,gesundheitsamt128.html""",00:16:44.250,00:16:49.360
"class=""cta "" &gt;mehr&lt;/a&gt;
&lt;/p&gt;",00:16:49.360,00:16:50.790
"&lt;/div&gt;
&lt;/div&gt;",00:16:50.790,00:16:51.790
"&lt;/div&gt;
&lt;/div&gt;",00:16:51.790,00:16:52.790
"&lt;/div&gt;
&lt;/section&gt;",00:16:52.790,00:16:53.790
"&lt;section class=""w100"" &gt;
&lt;h1&gt;",00:16:53.790,00:16:55.060
"&lt;span&gt;Corona: Zahlen für den Norden &lt;/span&gt;
&lt;/h1&gt;",00:16:55.060,00:16:58.380
"&lt;div class=""module w50 shortened"" data-color=col5&gt;
&lt;div class=""modulepadding""&gt;",00:16:58.380,00:17:01.710
"&lt;div class=""teaser"" data-sophora=""coronadaten114""
&gt;",00:17:01.710,00:17:03.130
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:17:03.130,00:17:05.500
"&lt;noscript data-basename=""/infografik/ndrdata106_v-einspaltig.jpg""
data-alt=""Aktive Fälle in Norddeutschland",00:17:05.500,00:17:08.350
""" data-title=""Aktive Fälle in Norddeutschland""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;",00:17:08.350,00:17:10.720
"&lt;img src=""/infografik/ndrdata106_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""",00:17:10.720,00:17:12.150
"alt=""Aktive Fälle in Norddeutschland "" title=""Aktive
Fälle in Norddeutschland"" class=""img resize""",00:17:12.150,00:17:16.900
"/&gt;
&lt;/noscript&gt;",00:17:16.900,00:17:17.900
"&lt;/div&gt;
&lt;/div&gt;",00:17:17.900,00:17:18.900
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:17:18.900,00:17:19.900
"&lt;a href=""/nachrichten/info/Coronavirus-Zahlen-zu-Infektionen-Todesfaellen-und-Altersverteilung,corona952.html""
title=""Zum Artikel: Coronavirus im Norden:",00:17:19.900,00:17:23.069
"Was sagen die Zahlen?"" &gt;
Coronavirus im Norden: Was sagen die Zahlen?",00:17:23.069,00:17:37.620
"&lt;/a&gt;
&lt;/h2&gt;",00:17:37.620,00:17:40.940
"&lt;div class=""teasertext""&gt;
&lt;/div&gt;",00:17:40.940,00:17:45.930
"&lt;/div&gt;
&lt;/div&gt;",00:17:45.930,00:17:49.250
"&lt;/div&gt;
&lt;/div&gt;",00:17:49.250,00:17:52.570
"&lt;div class=""module w50 shortened"" data-color=col5&gt;
&lt;div class=""modulepadding""&gt;",00:17:52.570,00:17:56.160
"&lt;div class=""teaser"" data-sophora=""coronadaten116""
&gt;",00:17:56.160,00:17:57.180
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:17:57.180,00:17:58.860
"&lt;noscript data-basename=""/infografik/ndrdata108_v-einspaltig.jpg""
data-alt=""Corona-Infektionen pro 100.000 Einwohner",00:17:58.860,00:18:00.890
"in den vergangenen 7 Tagen "" data-title=""Corona-Infektionen
pro 100.000 Einwohner in den vergangenen 7",00:18:00.890,00:18:04.860
"Tagen"" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/infografik/ndrdata108_v-einspaltig.jpg""",00:18:04.860,00:18:06.460
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Corona-Infektionen pro 100.000 Einwohner",00:18:06.460,00:18:08.520
"in den vergangenen 7 Tagen "" title=""Corona-Infektionen
pro 100.000 Einwohner in den vergangenen 7",00:18:08.520,00:18:13.820
"Tagen"" class=""img resize"" /&gt;
&lt;/noscript&gt;",00:18:13.820,00:18:15.700
"&lt;/div&gt;
&lt;/div&gt;",00:18:15.700,00:18:16.700
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:18:16.700,00:18:18.040
"&lt;a href=""/nachrichten/info/Corona-Karte-mit-Infektionen-der-vergangenen-7-Tage,corona2992.html""
title=""Zum Artikel: 50er-Grenze: Wie nah sind",00:18:18.040,00:18:21.800
"die Landkreise dran?"" &gt;
50er-Grenze: Wie nah sind die Landkreise dran?",00:18:21.800,00:18:23.990
"&lt;/a&gt;
&lt;/h2&gt;",00:18:23.990,00:18:25.590
"&lt;div class=""teasertext""&gt;
&lt;/div&gt;",00:18:25.590,00:18:27.990
"&lt;/div&gt;
&lt;/div&gt;",00:18:27.990,00:18:29.590
"&lt;/div&gt;
&lt;/div&gt;",00:18:29.590,00:18:31.180
"&lt;/section&gt;
&lt;section class=""w100"" &gt;",00:18:31.180,00:18:33.580
"&lt;script type=""text/javascript"" src=""/resources/js/topnewscollector.js""&gt;&lt;/script&gt;
&lt;link rel=""stylesheet"" href=""/resources/css/topnewscollector.css""",00:18:33.580,00:18:38.370
"/&gt;
&lt;section class=""w100 tnc""&gt;",00:18:38.370,00:18:40.770
"&lt;h1&gt;&lt;span&gt;Mehr zum Coronavirus&lt;/span&gt;&lt;/h1&gt;
&lt;div class=""modulepadding""&gt;",00:18:40.770,00:18:44.770
"&lt;div class=""tnc-box""&gt;
&lt;h3&gt;",00:18:44.770,00:18:47.160
"&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/info/42-Bei-der-Schweinegrippe-kam-alles-anders,audio684806.html""&gt;Coronavirus-Update:",00:18:47.160,00:18:51.160
"Bei der Schweinegrippe kam alles anders&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;
&lt;h3&gt;",00:18:51.160,00:18:54.390
"&lt;span class=""icon icon_text""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/schleswig-holstein/coronavirus/Coronavirus-Zwoelf-neue-Infektionen-in-SH-gemeldet,corona3138.html""&gt;Coronavirus:",00:18:54.390,00:18:56.440
"Zwölf neue Infektionen in SH gemeldet&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;
&lt;h3&gt;",00:18:56.440,00:19:00.560
"&lt;span class=""icon icon_text""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/mecklenburg-vorpommern/Aida-Cruises-Mitarbeiter-gehen-in-Kurzarbeit,aida518.html""&gt;Aida",00:19:00.560,00:19:04.390
"Cruises: Mitarbeiter gehen in Kurzarbeit&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;
&lt;h3&gt;",00:19:04.390,00:19:08.480
"&lt;span class=""icon icon_text""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/hamburg/Corona-Konjunkturporgramm-Hamburg-will-Zukunftsthemen,steuern404.html""&gt;Corona-Konjunkturporgramm:",00:19:08.480,00:19:12.280
"Hamburg will Zukunftsthemen&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;
&lt;h3&gt;",00:19:12.280,00:19:15.330
"&lt;span class=""icon icon_video""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/info/Corona-Lockerungen-Unterschiede-im-Norden,ndrinfo5448.html""&gt;Corona-Lockerungen:",00:19:15.330,00:19:19.130
"Unterschiede im Norden&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;
&lt;h3&gt;",00:19:19.130,00:19:22.180
"&lt;span class=""icon icon_text""&gt;&lt;/span&gt;
&lt;a href=""/nachrichten/niedersachsen/Land-will-Regeln-fuer-Hotels-und-Restaurants-lockern,tourismus892.html""&gt;Niedersachsen",00:19:22.180,00:19:25.990
"lockert Regeln für Hotels und Restaurants
&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:19:25.990,00:19:31.310
"&lt;h3&gt;
&lt;span class=""icon icon_video""&gt;&lt;/span&gt;",00:19:31.310,00:19:34.360
"&lt;a href=""/fernsehen/sendungen/nordmagazin/Corona-Genesene-warnt-vor-Leichtfertigkeit,nordmagazin73812.html""&gt;Corona-Genesene
warnt vor Leichtfertigkeit&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:19:34.360,00:19:38.170
"&lt;/div&gt;
&lt;div class=""tnc-expander""&gt;&lt;h3&gt;&lt;a href=""#""&gt;&lt;span",00:19:38.170,00:19:41.210
"class=""icon icon_arrow_down""&gt;&lt;/span&gt; Corona:
Das sollten Sie wissen&lt;/a&gt;&lt;/h3&gt;&lt;/div&gt;",00:19:41.210,00:19:45.600
"&lt;div class=""tnc-box""&gt;
&lt;h3 class=""tnc-groupheading""&gt;Fragen und Antworten&lt;/h3&gt;",00:19:45.600,00:19:48.650
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:19:48.650,00:19:50.680
"&lt;a href=""/kultur/After-Corona-Club-mit-Markus-Gabriel,gabriel922.html""&gt;After
Corona Club mit der Politökonomin Maja Göpel&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:19:50.680,00:19:55.240
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:19:55.240,00:19:57.270
"&lt;a href=""/nachrichten/info/Corona-Zeitplan-der-Lockerungen-fuer-Norden,zeitplanlockerungen100.html""&gt;Corona-Lockerungen:
Zeitplan für Norddeutschland im Überblick&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:19:57.270,00:19:59.930
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:19:59.930,00:20:01.590
"&lt;a href=""/ratgeber/Coronavirus-Fragen-und-Antworten-zu-Schulen-und-Kitas,corona710.html""&gt;Kitas
und Schulen: Was Eltern jetzt wissen müssen&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:20:01.590,00:20:08.140
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:20:08.140,00:20:11.790
"&lt;a href=""/nachrichten/info/Corona-Podcast-Alle-Folgen-in-der-Uebersicht,podcastcoronavirus134.html""&gt;Coronavirus-Podcast:
Alle Folgen mit Virologe Drosten&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:20:11.790,00:20:18.170
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:20:18.170,00:20:21.820
"&lt;a href=""/ratgeber/Coronavirus-Fragen-und-Antworten-zu-Pflegeheimen,corona1714.html""&gt;Corona:
Fragen und Antworten zu Pflegeheimen&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:20:21.820,00:20:27.180
"&lt;h3&gt;
&lt;span class=""icon icon_text""&gt;&lt;/span&gt;",00:20:27.180,00:20:29.179
"&lt;a href=""/ratgeber/reise/Camping-trotz-Corona-Was-ist-im-Norden-erlaubt,camping522.html""&gt;Camping
trotz Corona: Was ist im Norden erlaubt?&lt;/h3&gt;&lt;/a&gt;&lt;/h3&gt;",00:20:29.179,00:20:33.700
